query_id	emonym	cryptoclass	construction_type	classifier_pattern	variant	window	co_terms	status
liq-miedo-inundar-de-py	miedo	Res Liquidae	verbal-instrumental	inundar de	PY	4	miedo|inundar de	pending
liq-miedo-inundar-de-sv	miedo	Res Liquidae	verbal-instrumental	inundar de	SV	4	miedo|inundar de	pending
liq-miedo-inundar-de-uy	miedo	Res Liquidae	verbal-instrumental	inundar de	UY	4	miedo|inundar de	pending
liq-miedo-inundar-de-ve	miedo	Res Liquidae	verbal-instrumental	inundar de	VE	4	miedo|inundar de	pending
liq-miedo-inundar-de-us	miedo	Res Liquidae	verbal-instrumental	inundar de	US	4	miedo|inundar de	pending
liq-miedo-inundar-con-ar	miedo	Res Liquidae	verbal-instrumental	inundar con	AR	4	miedo|inundar con	pending
liq-miedo-inundar-con-bo	miedo	Res Liquidae	verbal-instrumental	inundar con	BO	4	miedo|inundar con	pending
liq-miedo-inundar-con-cl	miedo	Res Liquidae	verbal-instrumental	inundar con	CL	4	miedo|inundar con	pending
liq-miedo-inundar-con-co	miedo	Res Liquidae	verbal-instrumental	inundar con	CO	4	miedo|inundar con	pending
liq-miedo-inundar-con-cr	miedo	Res Liquidae	verbal-instrumental	inundar con	CR	4	miedo|inundar con	pending
liq-miedo-inundar-con-cu	miedo	Res Liquidae	verbal-instrumental	inundar con	CU	4	miedo|inundar con	pending
liq-miedo-inundar-con-do	miedo	Res Liquidae	verbal-instrumental	inundar con	DO	4	miedo|inundar con	pending
liq-miedo-inundar-con-ec	miedo	Res Liquidae	verbal-instrumental	inundar con	EC	4	miedo|inundar con	pending
liq-miedo-inundar-con-es	miedo	Res Liquidae	verbal-instrumental	inundar con	ES	4	miedo|inundar con	pending
liq-miedo-inundar-con-gt	miedo	Res Liquidae	verbal-instrumental	inundar con	GT	4	miedo|inundar con	pending
liq-miedo-inundar-con-hn	miedo	Res Liquidae	verbal-instrumental	inundar con	HN	4	miedo|inundar con	pending
liq-miedo-inundar-con-mx	miedo	Res Liquidae	verbal-instrumental	inundar con	MX	4	miedo|inundar con	pending
liq-miedo-inundar-con-ni	miedo	Res Liquidae	verbal-instrumental	inundar con	NI	4	miedo|inundar con	pending
liq-miedo-inundar-con-pa	miedo	Res Liquidae	verbal-instrumental	inundar con	PA	4	miedo|inundar con	pending
liq-miedo-inundar-con-pe	miedo	Res Liquidae	verbal-instrumental	inundar con	PE	4	miedo|inundar con	pending
liq-miedo-inundar-con-pr	miedo	Res Liquidae	verbal-instrumental	inundar con	PR	4	miedo|inundar con	pending
liq-miedo-inundar-con-py	miedo	Res Liquidae	verbal-instrumental	inundar con	PY	4	miedo|inundar con	pending
liq-miedo-inundar-con-sv	miedo	Res Liquidae	verbal-instrumental	inundar con	SV	4	miedo|inundar con	pending
liq-miedo-inundar-con-uy	miedo	Res Liquidae	verbal-instrumental	inundar con	UY	4	miedo|inundar con	pending
liq-miedo-inundar-con-ve	miedo	Res Liquidae	verbal-instrumental	inundar con	VE	4	miedo|inundar con	pending
liq-miedo-inundar-con-us	miedo	Res Liquidae	verbal-instrumental	inundar con	US	4	miedo|inundar con	pending
liq-miedo-inundarse-de-ar	miedo	Res Liquidae	verbal-instrumental	inundarse de	AR	4	miedo|inundarse de	pending
liq-miedo-inundarse-de-bo	miedo	Res Liquidae	verbal-instrumental	inundarse de	BO	4	miedo|inundarse de	pending
liq-miedo-inundarse-de-cl	miedo	Res Liquidae	verbal-instrumental	inundarse de	CL	4	miedo|inundarse de	pending
liq-miedo-inundarse-de-co	miedo	Res Liquidae	verbal-instrumental	inundarse de	CO	4	miedo|inundarse de	pending
liq-miedo-inundarse-de-cr	miedo	Res Liquidae	verbal-instrumental	inundarse de	CR	4	miedo|inundarse de	pending
liq-miedo-inundarse-de-cu	miedo	Res Liquidae	verbal-instrumental	inundarse de	CU	4	miedo|inundarse de	pending
liq-miedo-inundarse-de-do	miedo	Res Liquidae	verbal-instrumental	inundarse de	DO	4	miedo|inundarse de	pending
liq-miedo-inundarse-de-ec	miedo	Res Liquidae	verbal-instrumental	inundarse de	EC	4	miedo|inundarse de	pending
liq-miedo-inundarse-de-es	miedo	Res Liquidae	verbal-instrumental	inundarse de	ES	4	miedo|inundarse de	pending
liq-miedo-inundarse-de-gt	miedo	Res Liquidae	verbal-instrumental	inundarse de	GT	4	miedo|inundarse de	pending
liq-miedo-inundarse-de-hn	miedo	Res Liquidae	verbal-instrumental	inundarse de	HN	4	miedo|inundarse de	pending
liq-miedo-inundarse-de-mx	miedo	Res Liquidae	verbal-instrumental	inundarse de	MX	4	miedo|inundarse de	pending
liq-miedo-inundarse-de-ni	miedo	Res Liquidae	verbal-instrumental	inundarse de	NI	4	miedo|inundarse de	pending
liq-miedo-inundarse-de-pa	miedo	Res Liquidae	verbal-instrumental	inundarse de	PA	4	miedo|inundarse de	pending
liq-miedo-inundarse-de-pe	miedo	Res Liquidae	verbal-instrumental	inundarse de	PE	4	miedo|inundarse de	pending
liq-miedo-inundarse-de-pr	miedo	Res Liquidae	verbal-instrumental	inundarse de	PR	4	miedo|inundarse de	pending
liq-miedo-inundarse-de-py	miedo	Res Liquidae	verbal-instrumental	inundarse de	PY	4	miedo|inundarse de	pending
liq-miedo-inundarse-de-sv	miedo	Res Liquidae	verbal-instrumental	inundarse de	SV	4	miedo|inundarse de	pending
liq-miedo-inundarse-de-uy	miedo	Res Liquidae	verbal-instrumental	inundarse de	UY	4	miedo|inundarse de	pending
liq-miedo-inundarse-de-ve	miedo	Res Liquidae	verbal-instrumental	inundarse de	VE	4	miedo|inundarse de	pending
liq-miedo-inundarse-de-us	miedo	Res Liquidae	verbal-instrumental	inundarse de	US	4	miedo|inundarse de	pending
liq-miedo-inundarse-en-ar	miedo	Res Liquidae	verbal-instrumental	inundarse en	AR	4	miedo|inundarse en	pending
liq-miedo-inundarse-en-bo	miedo	Res Liquidae	verbal-instrumental	inundarse en	BO	4	miedo|inundarse en	pending
liq-miedo-inundarse-en-cl	miedo	Res Liquidae	verbal-instrumental	inundarse en	CL	4	miedo|inundarse en	pending
liq-miedo-inundarse-en-co	miedo	Res Liquidae	verbal-instrumental	inundarse en	CO	4	miedo|inundarse en	pending
liq-miedo-inundarse-en-cr	miedo	Res Liquidae	verbal-instrumental	inundarse en	CR	4	miedo|inundarse en	pending
liq-miedo-inundarse-en-cu	miedo	Res Liquidae	verbal-instrumental	inundarse en	CU	4	miedo|inundarse en	pending
liq-miedo-inundarse-en-do	miedo	Res Liquidae	verbal-instrumental	inundarse en	DO	4	miedo|inundarse en	pending
liq-miedo-inundarse-en-ec	miedo	Res Liquidae	verbal-instrumental	inundarse en	EC	4	miedo|inundarse en	pending
liq-miedo-inundarse-en-es	miedo	Res Liquidae	verbal-instrumental	inundarse en	ES	4	miedo|inundarse en	pending
liq-miedo-inundarse-en-gt	miedo	Res Liquidae	verbal-instrumental	inundarse en	GT	4	miedo|inundarse en	pending
liq-miedo-inundarse-en-hn	miedo	Res Liquidae	verbal-instrumental	inundarse en	HN	4	miedo|inundarse en	pending
liq-miedo-inundarse-en-mx	miedo	Res Liquidae	verbal-instrumental	inundarse en	MX	4	miedo|inundarse en	pending
liq-miedo-inundarse-en-ni	miedo	Res Liquidae	verbal-instrumental	inundarse en	NI	4	miedo|inundarse en	pending
liq-miedo-inundarse-en-pa	miedo	Res Liquidae	verbal-instrumental	inundarse en	PA	4	miedo|inundarse en	pending
liq-miedo-inundarse-en-pe	miedo	Res Liquidae	verbal-instrumental	inundarse en	PE	4	miedo|inundarse en	pending
liq-miedo-inundarse-en-pr	miedo	Res Liquidae	verbal-instrumental	inundarse en	PR	4	miedo|inundarse en	pending
liq-miedo-inundarse-en-py	miedo	Res Liquidae	verbal-instrumental	inundarse en	PY	4	miedo|inundarse en	pending
liq-miedo-inundarse-en-sv	miedo	Res Liquidae	verbal-instrumental	inundarse en	SV	4	miedo|inundarse en	pending
liq-miedo-inundarse-en-uy	miedo	Res Liquidae	verbal-instrumental	inundarse en	UY	4	miedo|inundarse en	pending
liq-miedo-inundarse-en-ve	miedo	Res Liquidae	verbal-instrumental	inundarse en	VE	4	miedo|inundarse en	pending
liq-miedo-inundarse-en-us	miedo	Res Liquidae	verbal-instrumental	inundarse en	US	4	miedo|inundarse en	pending
liq-miedo-derramado-ar	miedo	Res Liquidae	attributive	derramado	AR	4	miedo|derramado	pending
liq-miedo-derramado-bo	miedo	Res Liquidae	attributive	derramado	BO	4	miedo|derramado	pending
liq-miedo-derramado-cl	miedo	Res Liquidae	attributive	derramado	CL	4	miedo|derramado	pending
liq-miedo-derramado-co	miedo	Res Liquidae	attributive	derramado	CO	4	miedo|derramado	pending
liq-miedo-derramado-cr	miedo	Res Liquidae	attributive	derramado	CR	4	miedo|derramado	pending
liq-miedo-derramado-cu	miedo	Res Liquidae	attributive	derramado	CU	4	miedo|derramado	pending
liq-miedo-derramado-do	miedo	Res Liquidae	attributive	derramado	DO	4	miedo|derramado	pending
liq-miedo-derramado-ec	miedo	Res Liquidae	attributive	derramado	EC	4	miedo|derramado	pending
liq-miedo-derramado-es	miedo	Res Liquidae	attributive	derramado	ES	4	miedo|derramado	pending
liq-miedo-derramado-gt	miedo	Res Liquidae	attributive	derramado	GT	4	miedo|derramado	pending
liq-miedo-derramado-hn	miedo	Res Liquidae	attributive	derramado	HN	4	miedo|derramado	pending
liq-miedo-derramado-mx	miedo	Res Liquidae	attributive	derramado	MX	4	miedo|derramado	pending
liq-miedo-derramado-ni	miedo	Res Liquidae	attributive	derramado	NI	4	miedo|derramado	pending
liq-miedo-derramado-pa	miedo	Res Liquidae	attributive	derramado	PA	4	miedo|derramado	pending
liq-miedo-derramado-pe	miedo	Res Liquidae	attributive	derramado	PE	4	miedo|derramado	pending
liq-miedo-derramado-pr	miedo	Res Liquidae	attributive	derramado	PR	4	miedo|derramado	pending
liq-miedo-derramado-py	miedo	Res Liquidae	attributive	derramado	PY	4	miedo|derramado	pending
liq-miedo-derramado-sv	miedo	Res Liquidae	attributive	derramado	SV	4	miedo|derramado	pending
liq-miedo-derramado-uy	miedo	Res Liquidae	attributive	derramado	UY	4	miedo|derramado	pending
liq-miedo-derramado-ve	miedo	Res Liquidae	attributive	derramado	VE	4	miedo|derramado	pending
liq-miedo-derramado-us	miedo	Res Liquidae	attributive	derramado	US	4	miedo|derramado	pending
liq-miedo-diluido-ar	miedo	Res Liquidae	attributive	diluido	AR	4	miedo|diluido	pending
liq-miedo-diluido-bo	miedo	Res Liquidae	attributive	diluido	BO	4	miedo|diluido	pending
liq-miedo-diluido-cl	miedo	Res Liquidae	attributive	diluido	CL	4	miedo|diluido	pending
liq-miedo-diluido-co	miedo	Res Liquidae	attributive	diluido	CO	4	miedo|diluido	pending
liq-miedo-diluido-cr	miedo	Res Liquidae	attributive	diluido	CR	4	miedo|diluido	pending
liq-miedo-diluido-cu	miedo	Res Liquidae	attributive	diluido	CU	4	miedo|diluido	pending
liq-miedo-diluido-do	miedo	Res Liquidae	attributive	diluido	DO	4	miedo|diluido	pending
liq-miedo-diluido-ec	miedo	Res Liquidae	attributive	diluido	EC	4	miedo|diluido	pending
liq-miedo-diluido-es	miedo	Res Liquidae	attributive	diluido	ES	4	miedo|diluido	pending
liq-miedo-diluido-gt	miedo	Res Liquidae	attributive	diluido	GT	4	miedo|diluido	pending
liq-miedo-diluido-hn	miedo	Res Liquidae	attributive	diluido	HN	4	miedo|diluido	pending
liq-miedo-diluido-mx	miedo	Res Liquidae	attributive	diluido	MX	4	miedo|diluido	pending
liq-miedo-diluido-ni	miedo	Res Liquidae	attributive	diluido	NI	4	miedo|diluido	pending
liq-miedo-diluido-pa	miedo	Res Liquidae	attributive	diluido	PA	4	miedo|diluido	pending
liq-miedo-diluido-pe	miedo	Res Liquidae	attributive	diluido	PE	4	miedo|diluido	pending
liq-miedo-diluido-pr	miedo	Res Liquidae	attributive	diluido	PR	4	miedo|diluido	pending
liq-miedo-diluido-py	miedo	Res Liquidae	attributive	diluido	PY	4	miedo|diluido	pending
liq-miedo-diluido-sv	miedo	Res Liquidae	attributive	diluido	SV	4	miedo|diluido	pending
liq-miedo-diluido-uy	miedo	Res Liquidae	attributive	diluido	UY	4	miedo|diluido	pending
liq-miedo-diluido-ve	miedo	Res Liquidae	attributive	diluido	VE	4	miedo|diluido	pending
liq-miedo-diluido-us	miedo	Res Liquidae	attributive	diluido	US	4	miedo|diluido	pending
liq-miedo-gota-de-ar	miedo	Res Liquidae	substantive	gota de	AR	4	miedo|gota de	pending
liq-miedo-gota-de-bo	miedo	Res Liquidae	substantive	gota de	BO	4	miedo|gota de	pending
liq-miedo-gota-de-cl	miedo	Res Liquidae	substantive	gota de	CL	4	miedo|gota de	pending
liq-miedo-gota-de-co	miedo	Res Liquidae	substantive	gota de	CO	4	miedo|gota de	pending
liq-miedo-gota-de-cr	miedo	Res Liquidae	substantive	gota de	CR	4	miedo|gota de	pending
liq-miedo-gota-de-cu	miedo	Res Liquidae	substantive	gota de	CU	4	miedo|gota de	pending
liq-miedo-gota-de-do	miedo	Res Liquidae	substantive	gota de	DO	4	miedo|gota de	pending
liq-miedo-gota-de-ec	miedo	Res Liquidae	substantive	gota de	EC	4	miedo|gota de	pending
liq-miedo-gota-de-es	miedo	Res Liquidae	substantive	gota de	ES	4	miedo|gota de	pending
liq-miedo-gota-de-gt	miedo	Res Liquidae	substantive	gota de	GT	4	miedo|gota de	pending
liq-miedo-gota-de-hn	miedo	Res Liquidae	substantive	gota de	HN	4	miedo|gota de	pending
liq-miedo-gota-de-mx	miedo	Res Liquidae	substantive	gota de	MX	4	miedo|gota de	pending
liq-miedo-gota-de-ni	miedo	Res Liquidae	substantive	gota de	NI	4	miedo|gota de	pending
liq-miedo-gota-de-pa	miedo	Res Liquidae	substantive	gota de	PA	4	miedo|gota de	pending
liq-miedo-gota-de-pe	miedo	Res Liquidae	substantive	gota de	PE	4	miedo|gota de	pending
liq-miedo-gota-de-pr	miedo	Res Liquidae	substantive	gota de	PR	4	miedo|gota de	pending
liq-miedo-gota-de-py	miedo	Res Liquidae	substantive	gota de	PY	4	miedo|gota de	pending
liq-miedo-gota-de-sv	miedo	Res Liquidae	substantive	gota de	SV	4	miedo|gota de	pending
liq-miedo-gota-de-uy	miedo	Res Liquidae	substantive	gota de	UY	4	miedo|gota de	pending
liq-miedo-gota-de-ve	miedo	Res Liquidae	substantive	gota de	VE	4	miedo|gota de	pending
liq-miedo-gota-de-us	miedo	Res Liquidae	substantive	gota de	US	4	miedo|gota de	pending
liq-miedo-gotas-de-ar	miedo	Res Liquidae	substantive	gotas de	AR	4	miedo|gotas de	pending
liq-miedo-gotas-de-bo	miedo	Res Liquidae	substantive	gotas de	BO	4	miedo|gotas de	pending
liq-miedo-gotas-de-cl	miedo	Res Liquidae	substantive	gotas de	CL	4	miedo|gotas de	pending
liq-miedo-gotas-de-co	miedo	Res Liquidae	substantive	gotas de	CO	4	miedo|gotas de	pending
liq-miedo-gotas-de-cr	miedo	Res Liquidae	substantive	gotas de	CR	4	miedo|gotas de	pending
liq-miedo-gotas-de-cu	miedo	Res Liquidae	substantive	gotas de	CU	4	miedo|gotas de	pending
liq-miedo-gotas-de-do	miedo	Res Liquidae	substantive	gotas de	DO	4	miedo|gotas de	pending
liq-miedo-gotas-de-ec	miedo	Res Liquidae	substantive	gotas de	EC	4	miedo|gotas de	pending
liq-miedo-gotas-de-es	miedo	Res Liquidae	substantive	gotas de	ES	4	miedo|gotas de	pending
liq-miedo-gotas-de-gt	miedo	Res Liquidae	substantive	gotas de	GT	4	miedo|gotas de	pending
liq-miedo-gotas-de-hn	miedo	Res Liquidae	substantive	gotas de	HN	4	miedo|gotas de	pending
liq-miedo-gotas-de-mx	miedo	Res Liquidae	substantive	gotas de	MX	4	miedo|gotas de	pending
liq-miedo-gotas-de-ni	miedo	Res Liquidae	substantive	gotas de	NI	4	miedo|gotas de	pending
liq-miedo-gotas-de-pa	miedo	Res Liquidae	substantive	gotas de	PA	4	miedo|gotas de	pending
liq-miedo-gotas-de-pe	miedo	Res Liquidae	substantive	gotas de	PE	4	miedo|gotas de	pending
liq-miedo-gotas-de-pr	miedo	Res Liquidae	substantive	gotas de	PR	4	miedo|gotas de	pending
liq-miedo-gotas-de-py	miedo	Res Liquidae	substantive	gotas de	PY	4	miedo|gotas de	pending
liq-miedo-gotas-de-sv	miedo	Res Liquidae	substantive	gotas de	SV	4	miedo|gotas de	pending
liq-miedo-gotas-de-uy	miedo	Res Liquidae	substantive	gotas de	UY	4	miedo|gotas de	pending
liq-miedo-gotas-de-ve	miedo	Res Liquidae	substantive	gotas de	VE	4	miedo|gotas de	pending
liq-miedo-gotas-de-us	miedo	Res Liquidae	substantive	gotas de	US	4	miedo|gotas de	pending
liq-miedo-chorro-ar	miedo	Res Liquidae	substantive	chorro	AR	4	miedo|chorro	pending
liq-miedo-chorro-bo	miedo	Res Liquidae	substantive	chorro	BO	4	miedo|chorro	pending
liq-miedo-chorro-cl	miedo	Res Liquidae	substantive	chorro	CL	4	miedo|chorro	pending
liq-miedo-chorro-co	miedo	Res Liquidae	substantive	chorro	CO	4	miedo|chorro	pending
liq-miedo-chorro-cr	miedo	Res Liquidae	substantive	chorro	CR	4	miedo|chorro	pending
liq-miedo-chorro-cu	miedo	Res Liquidae	substantive	chorro	CU	4	miedo|chorro	pending
liq-miedo-chorro-do	miedo	Res Liquidae	substantive	chorro	DO	4	miedo|chorro	pending
liq-miedo-chorro-ec	miedo	Res Liquidae	substantive	chorro	EC	4	miedo|chorro	pending
liq-miedo-chorro-es	miedo	Res Liquidae	substantive	chorro	ES	4	miedo|chorro	pending
liq-miedo-chorro-gt	miedo	Res Liquidae	substantive	chorro	GT	4	miedo|chorro	pending
liq-miedo-chorro-hn	miedo	Res Liquidae	substantive	chorro	HN	4	miedo|chorro	pending
liq-miedo-chorro-mx	miedo	Res Liquidae	substantive	chorro	MX	4	miedo|chorro	pending
liq-miedo-chorro-ni	miedo	Res Liquidae	substantive	chorro	NI	4	miedo|chorro	pending
liq-miedo-chorro-pa	miedo	Res Liquidae	substantive	chorro	PA	4	miedo|chorro	pending
liq-miedo-chorro-pe	miedo	Res Liquidae	substantive	chorro	PE	4	miedo|chorro	pending
liq-miedo-chorro-pr	miedo	Res Liquidae	substantive	chorro	PR	4	miedo|chorro	pending
liq-miedo-chorro-py	miedo	Res Liquidae	substantive	chorro	PY	4	miedo|chorro	pending
liq-miedo-chorro-sv	miedo	Res Liquidae	substantive	chorro	SV	4	miedo|chorro	pending
liq-miedo-chorro-uy	miedo	Res Liquidae	substantive	chorro	UY	4	miedo|chorro	pending
liq-miedo-chorro-ve	miedo	Res Liquidae	substantive	chorro	VE	4	miedo|chorro	pending
liq-miedo-chorro-us	miedo	Res Liquidae	substantive	chorro	US	4	miedo|chorro	pending
liq-miedo-chorro-de-ar	miedo	Res Liquidae	substantive	chorro de	AR	4	miedo|chorro de	pending
liq-miedo-chorro-de-bo	miedo	Res Liquidae	substantive	chorro de	BO	4	miedo|chorro de	pending
liq-miedo-chorro-de-cl	miedo	Res Liquidae	substantive	chorro de	CL	4	miedo|chorro de	pending
liq-miedo-chorro-de-co	miedo	Res Liquidae	substantive	chorro de	CO	4	miedo|chorro de	pending
liq-miedo-chorro-de-cr	miedo	Res Liquidae	substantive	chorro de	CR	4	miedo|chorro de	pending
liq-miedo-chorro-de-cu	miedo	Res Liquidae	substantive	chorro de	CU	4	miedo|chorro de	pending
liq-miedo-chorro-de-do	miedo	Res Liquidae	substantive	chorro de	DO	4	miedo|chorro de	pending
liq-miedo-chorro-de-ec	miedo	Res Liquidae	substantive	chorro de	EC	4	miedo|chorro de	pending
liq-miedo-chorro-de-es	miedo	Res Liquidae	substantive	chorro de	ES	4	miedo|chorro de	pending
liq-miedo-chorro-de-gt	miedo	Res Liquidae	substantive	chorro de	GT	4	miedo|chorro de	pending
liq-miedo-chorro-de-hn	miedo	Res Liquidae	substantive	chorro de	HN	4	miedo|chorro de	pending
liq-miedo-chorro-de-mx	miedo	Res Liquidae	substantive	chorro de	MX	4	miedo|chorro de	pending
liq-miedo-chorro-de-ni	miedo	Res Liquidae	substantive	chorro de	NI	4	miedo|chorro de	pending
liq-miedo-chorro-de-pa	miedo	Res Liquidae	substantive	chorro de	PA	4	miedo|chorro de	pending
liq-miedo-chorro-de-pe	miedo	Res Liquidae	substantive	chorro de	PE	4	miedo|chorro de	pending
liq-miedo-chorro-de-pr	miedo	Res Liquidae	substantive	chorro de	PR	4	miedo|chorro de	pending
liq-miedo-chorro-de-py	miedo	Res Liquidae	substantive	chorro de	PY	4	miedo|chorro de	pending
liq-miedo-chorro-de-sv	miedo	Res Liquidae	substantive	chorro de	SV	4	miedo|chorro de	pending
liq-miedo-chorro-de-uy	miedo	Res Liquidae	substantive	chorro de	UY	4	miedo|chorro de	pending
liq-miedo-chorro-de-ve	miedo	Res Liquidae	substantive	chorro de	VE	4	miedo|chorro de	pending
liq-miedo-chorro-de-us	miedo	Res Liquidae	substantive	chorro de	US	4	miedo|chorro de	pending
liq-miedo-torrente-de-ar	miedo	Res Liquidae	substantive	torrente de	AR	4	miedo|torrente de	pending
liq-miedo-torrente-de-bo	miedo	Res Liquidae	substantive	torrente de	BO	4	miedo|torrente de	pending
liq-miedo-torrente-de-cl	miedo	Res Liquidae	substantive	torrente de	CL	4	miedo|torrente de	pending
liq-miedo-torrente-de-co	miedo	Res Liquidae	substantive	torrente de	CO	4	miedo|torrente de	pending
liq-miedo-torrente-de-cr	miedo	Res Liquidae	substantive	torrente de	CR	4	miedo|torrente de	pending
liq-miedo-torrente-de-cu	miedo	Res Liquidae	substantive	torrente de	CU	4	miedo|torrente de	pending
liq-miedo-torrente-de-do	miedo	Res Liquidae	substantive	torrente de	DO	4	miedo|torrente de	pending
liq-miedo-torrente-de-ec	miedo	Res Liquidae	substantive	torrente de	EC	4	miedo|torrente de	pending
liq-miedo-torrente-de-es	miedo	Res Liquidae	substantive	torrente de	ES	4	miedo|torrente de	pending
liq-miedo-torrente-de-gt	miedo	Res Liquidae	substantive	torrente de	GT	4	miedo|torrente de	pending
liq-miedo-torrente-de-hn	miedo	Res Liquidae	substantive	torrente de	HN	4	miedo|torrente de	pending
liq-miedo-torrente-de-mx	miedo	Res Liquidae	substantive	torrente de	MX	4	miedo|torrente de	pending
liq-miedo-torrente-de-ni	miedo	Res Liquidae	substantive	torrente de	NI	4	miedo|torrente de	pending
liq-miedo-torrente-de-pa	miedo	Res Liquidae	substantive	torrente de	PA	4	miedo|torrente de	pending
liq-miedo-torrente-de-pe	miedo	Res Liquidae	substantive	torrente de	PE	4	miedo|torrente de	pending
liq-miedo-torrente-de-pr	miedo	Res Liquidae	substantive	torrente de	PR	4	miedo|torrente de	pending
liq-miedo-torrente-de-py	miedo	Res Liquidae	substantive	torrente de	PY	4	miedo|torrente de	pending
liq-miedo-torrente-de-sv	miedo	Res Liquidae	substantive	torrente de	SV	4	miedo|torrente de	pending
liq-miedo-torrente-de-uy	miedo	Res Liquidae	substantive	torrente de	UY	4	miedo|torrente de	pending
liq-miedo-torrente-de-ve	miedo	Res Liquidae	substantive	torrente de	VE	4	miedo|torrente de	pending
liq-miedo-torrente-de-us	miedo	Res Liquidae	substantive	torrente de	US	4	miedo|torrente de	pending
liq-miedo-flujo-de-ar	miedo	Res Liquidae	substantive	flujo de	AR	4	miedo|flujo de	pending
